,PL4D48~1,
Wavenumbers [1/cm],Intensity,
3014.167,-1.75,
3011.256,2.25,
3008.346,53.494869,
3005.435,42.444349,
3002.525,52.25,
2999.614,61.101963,
2996.704,57.984025,
2993.793,62.135368,
2990.882,60.463707,
2987.972,70.144056,
2985.061,55.900255,
2982.151,66.892019,
2979.240,71.149235,
2976.329,73.74727,
2973.419,78.880809,
2970.508,83.416634,
2967.598,69.536747,
2964.687,82.891304,
2961.777,58.634284,
2958.866,102.59026,
2955.955,96.285394,
2953.045,85.368584,
2950.134,96.217924,
2947.224,84.847845,
2944.313,94.913104,
2941.403,93.5479,
2938.492,112.68632,
2935.581,114.13712,
2932.671,114.41312,
2929.760,116.88459,
2926.850,108.09323,
2923.939,114.53038,
2921.028,137.13848,
2918.118,117.25,
2915.207,112.54108,
2912.297,108.25423,
2909.386,125.2573,
2906.476,104.87082,
2903.565,123.57297,
2900.654,120.30864,
2897.744,113.35058,
2894.833,120.42527,
2891.923,112.7628,
2889.012,112.66041,
2886.102,116.3365,
2883.191,82.271712,
2880.280,109.07297,
2877.370,9.1398423,
2874.459,-26.75,
2871.549,-2.4207519,
2868.638,59.208727,
2865.727,98.619224,
2862.817,103.43583,
2859.906,109.25,
2856.996,114.22736,
2854.085,139.49583,
2851.175,115.25,
2848.264,123.59816,
2845.353,131.22843,
2842.443,125.85766,
2839.532,113.8172,
2836.622,128.51953,
2833.711,120.61265,
2830.801,138.04118,
2827.890,139.08216,
2824.979,144.80592,
2822.069,146.29549,
2819.158,147.20957,
2816.248,141.50289,
2813.337,154.20855,
2810.427,135.86019,
2807.516,140.82547,
2804.605,141.45433,
2801.695,139.42105,
2798.784,125.211,
2795.874,146.68537,
2792.963,139.60713,
2790.052,152.24721,
2787.142,147.44742,
2784.231,149.70187,
2781.321,141.43858,
2778.410,145.07995,
2775.500,150.07931,
2772.589,151.4419,
2769.678,154.06907,
2766.768,152.88688,
2763.857,154.67004,
2760.947,156.81619,
2758.036,162.16717,
2755.126,164.44658,
2752.215,149.84547,
2749.304,166.07912,
2746.394,160.00198,
2743.483,166.40002,
2740.573,173.00889,
2737.662,153.90977,
2734.751,153.71595,
2731.841,172.41301,
2728.930,157.08884,
2726.020,168.35185,
2723.109,161.25,
2720.199,184.74066,
2717.288,178.7062,
2714.377,167.80016,
2711.467,179.88956,
2708.556,172.33505,
2705.646,173.40493,
2702.735,190.90979,
2699.825,176.42451,
2696.914,187.67912,
2694.003,185.50691,
2691.093,189.48225,
2688.182,181.55815,
2685.272,199.65683,
2682.361,182.82642,
2679.450,181.0031,
2676.540,182.45324,
2673.629,185.61327,
2670.719,176.74631,
2667.808,181.15273,
2664.898,191.02918,
2661.987,181.34977,
2659.076,187.9612,
2656.166,192.5228,
2653.255,182.95068,
2650.345,195.95417,
2647.434,185.33574,
2644.524,191.26921,
2641.613,197.87854,
2638.702,193.31312,
2635.792,195.31082,
2632.881,207.09526,
2629.971,207.12249,
2627.060,211.08531,
2624.149,203.51874,
2621.239,202.72925,
2618.328,212.27509,
2615.418,193.23637,
2612.507,201.7322,
2609.597,202.34182,
2606.686,204.02912,
2603.775,208.69048,
2600.865,220.95311,
2597.954,199.77705,
2595.044,209.25886,
2592.133,206.63853,
2589.223,224.97317,
2586.312,223.95852,
2583.401,222.37405,
2580.491,226.22111,
2577.580,209.25825,
2574.670,217.01737,
2571.759,229.20462,
2568.848,220.07866,
2565.938,238.29769,
2563.027,223.39549,
2560.117,211.34345,
2557.206,222.00277,
2554.296,229.996,
2551.385,237.55594,
2548.474,259.80614,
2545.564,240.29463,
2542.653,249.78691,
2539.743,238.86706,
2536.832,233.0257,
2533.922,228.42346,
2531.011,248.04926,
2528.100,254.72382,
2525.190,242.62172,
2522.279,260.07755,
2519.369,235.94813,
2516.458,233.58215,
2513.548,243.57711,
2510.637,261.45072,
2507.726,250.18681,
2504.816,248.31201,
2501.905,246.87317,
2498.995,241.68325,
2496.084,264.86324,
2493.173,260.72351,
2490.263,256.25,
2487.352,279.79093,
2484.442,271.24357,
2481.531,269.93091,
2478.621,258.87557,
2475.710,269.19633,
2472.799,259.29039,
2469.889,255.58242,
2466.978,280.73435,
2464.068,262.39277,
2461.157,273.25,
2458.247,271.5441,
2455.336,275.18543,
2452.425,269.3349,
2449.515,285.75935,
2446.604,275.90442,
2443.694,274.71549,
2440.783,277.39189,
2437.872,275.90637,
2434.962,289.04724,
2432.051,278.22533,
2429.141,289.92633,
2426.230,277.42344,
2423.320,294.96368,
2420.409,313.82064,
2417.498,303.25,
2414.588,287.71775,
2411.677,292.21817,
2408.767,314.45571,
2405.856,312.6309,
2402.946,303.39835,
2400.035,295.14906,
2397.124,294.26069,
2394.214,310.03559,
2391.303,313.38821,
2388.393,303.74303,
2385.482,287.04311,
2382.571,277.23719,
2379.661,279.6454,
2376.750,303.03308,
2373.840,323.25,
2370.929,315.33664,
2368.019,312.97354,
2365.108,313.08508,
2362.197,328.87463,
2359.287,326.84666,
2356.376,340.22711,
2353.466,320.03766,
2350.555,319.69487,
2347.645,313.65795,
2344.734,325.0703,
2341.823,315.46558,
2338.913,330.20374,
2336.002,341.47486,
2333.092,336.23866,
2330.181,335.28579,
2327.270,328.74505,
2324.360,332.25,
2321.449,337.74321,
2318.539,349.7607,
2315.628,352.34233,
2312.718,340.88435,
2309.807,358.59157,
2306.896,357.455,
2303.986,349.38645,
2301.075,351.99471,
2298.165,363.00993,
2295.254,334.96092,
2292.344,357.46163,
2289.433,354.92955,
2286.522,369.03116,
2283.612,377.17984,
2280.701,371.92265,
2277.791,375.04963,
2274.880,368.75203,
2271.969,356.67387,
2269.059,368.03477,
2266.148,375.03631,
2263.238,356.85619,
2260.327,403.00845,
2257.417,380.08223,
2254.506,371.98224,
2251.595,372.69374,
2248.685,378.6634,
2245.774,369.0305,
2242.864,389.34228,
2239.953,379.43615,
2237.043,386.35358,
2234.132,386.85776,
2231.221,396.51359,
2228.311,413.03735,
2225.400,413.33444,
