,PL33D9~1,
Wavenumbers [1/cm],Intensity,
3014.167,-2.875,
3011.256,1.9249571,
3008.346,86.836017,
3005.435,65.089668,
3002.525,92.80509,
2999.614,93.7393,
2996.704,96.673456,
2993.793,99.50576,
2990.882,99.079177,
2987.972,111.06446,
2985.061,103.11515,
2982.151,107.24433,
2979.240,107.75808,
2976.329,114.38456,
2973.419,114.70934,
2970.508,115.64172,
2967.598,116.02942,
2964.687,125.10937,
2961.777,121.72313,
2958.866,143.13094,
2955.955,141.19579,
2953.045,144.85878,
2950.134,152.97632,
2947.224,149.72285,
2944.313,162.48469,
2941.403,173.11359,
2938.492,155.84858,
2935.581,168.57652,
2932.671,177.56708,
2929.760,189.72885,
2926.850,182.5953,
2923.939,182.40538,
2921.028,191.91334,
2918.118,188.68419,
2915.207,172.11855,
2912.297,184.04461,
2909.386,184.72354,
2906.476,166.38907,
2903.565,172.02871,
2900.654,165.34846,
2897.744,163.8987,
2894.833,148.59918,
2891.923,123.74349,
2889.012,115.91113,
2886.102,112.37908,
2883.191,80.141992,
2880.280,-13.626237,
2877.370,-293.8802,
2874.459,-431.91843,
2871.549,-204.87341,
2868.638,40.184672,
2865.727,84.259591,
2862.817,113.06883,
2859.906,119.92272,
2856.996,139.56386,
2854.085,172.49058,
2851.175,172.19431,
2848.264,173.96833,
2845.353,164.51321,
2842.443,184.12152,
2839.532,179.36385,
2836.622,156.097,
2833.711,170.80632,
2830.801,179.52059,
2827.890,174.58304,
2824.979,182.11294,
2822.069,196.10226,
2819.158,187.28402,
2816.248,189.57289,
2813.337,204.06282,
2810.427,174.86743,
2807.516,189.32625,
2804.605,195.67307,
2801.695,184.99342,
2798.784,190.60754,
2795.874,180.95874,
2792.963,185.12457,
2790.052,183.12328,
2787.142,192.00673,
2784.231,201.73836,
2781.321,185.62788,
2778.410,189.39024,
2775.500,185.65672,
2772.589,198.08601,
2769.678,195.23078,
2766.768,193.82014,
2763.857,205.86103,
2760.947,196.60924,
2758.036,204.29067,
2755.126,205.98397,
2752.215,210.16602,
2749.304,196.31747,
2746.394,207.66529,
2743.483,217.125,
2740.573,197.60722,
2737.662,204.90163,
2734.751,203.56676,
2731.841,212.93636,
2728.930,191.20955,
2726.020,215.78819,
2723.109,208.69208,
2720.199,225.69376,
2717.288,213.24908,
2714.377,222.41222,
2711.467,220.60082,
2708.556,203.16753,
2705.646,211.73065,
2702.735,213.98327,
2699.825,230.29951,
2696.914,231.83956,
2694.003,232.99655,
2691.093,230.78565,
2688.182,222.25167,
2685.272,225.28432,
2682.361,220.81932,
2679.450,217.49535,
2676.540,207.28759,
2673.629,213.46582,
2670.719,226.82557,
2667.808,229.46545,
2664.898,228.78745,
2661.987,221.55832,
2659.076,229.85344,
2656.166,236.99517,
2653.255,228.08759,
2650.345,227.55694,
2647.434,239.23961,
2644.524,243.01705,
2641.613,240.41098,
2638.702,232.33015,
2635.792,239.21773,
2632.881,239.61917,
2629.971,229.76256,
2627.060,232.62531,
2624.149,238.39374,
