,PL9038~1,
Raman shift [1/cm],Intensity,
3014.167,-4.5,
3011.256,-0.00010736649,
3008.346,82.81682,
3005.435,93.464668,
3002.525,117.21756,
2999.614,115.17271,
2996.704,107.22577,
2993.793,105.36694,
2990.882,116.01906,
2987.972,109.6009,
2985.061,125.50985,
2982.151,135.47144,
2979.240,135.60077,
2976.329,139.01365,
2973.419,137.71515,
2970.508,163.53325,
2967.598,145.21325,
2964.687,146.18614,
2961.777,139.00413,
2958.866,166.83135,
2955.955,167.9823,
2953.045,164.68345,
2950.134,177.62831,
2947.224,178.84163,
2944.313,183.75855,
2941.403,200.70301,
2938.492,180.21274,
2935.581,180.90859,
2932.671,197.45706,
2929.760,184.10385,
2926.850,186.44774,
2923.939,199.37849,
2921.028,194.48225,
2918.118,204.58061,
2915.207,208.32277,
2912.297,211.48307,
2909.386,206.88687,
2906.476,200.69382,
2903.565,191.08074,
2900.654,207.85184,
2897.744,207.48743,
2894.833,203.20109,
2891.923,200.1218,
2889.012,198.74856,
2886.102,199.87568,
2883.191,186.51038,
2880.280,173.94497,
2877.370,130.95356,
2874.459,134.02832,
2871.549,159.13186,
2868.638,187.95566,
2865.727,194.84231,
2862.817,189.67113,
2859.906,203.7792,
2856.996,207.5634,
2854.085,223.42863,
2851.175,205.95478,
2848.264,208.22534,
2845.353,184.99604,
2842.443,205.50348,
2839.532,203.27611,
2836.622,182.53385,
2833.711,202.65542,
2830.801,202.80221,
2827.890,214.51922,
2824.979,202.00603,
2822.069,206.60235,
2819.158,216.64016,
2816.248,218.5,
2813.337,205.54145,
2810.427,214.80855,
2807.516,215.07547,
2804.605,222.11298,
2801.695,221.10526,
2798.784,212.94354,
2795.874,222.93537,
2792.963,215.85713,
2790.052,220.49893,
2787.142,217.30258,
2784.231,204.40374,
2781.321,213.00288,
2778.410,217.18021,
2775.500,217.86103,
2772.589,213.80886,
2769.678,230.57168,
2766.768,205.9621,
2763.857,222.44798,
2760.947,224.48109,
2758.036,218.11144,
2755.126,243.26709,
2752.215,233.22277,
2749.304,230.39389,
2746.394,222.88706,
2743.483,237.69999,
2740.573,226.19242,
2737.662,234.71302,
2734.751,239.10664,
2731.841,225.20146,
2728.930,235.84742,
2726.020,236.05093,
2723.109,226.29392,
2720.199,231.22496,
2717.288,237.5,
2714.377,225.30852,
2711.467,227.86044,
2708.556,239.06379,
2705.646,248.95073,
2702.735,244.18042,
2699.825,253.58726,
2696.914,251.11909,
2694.003,244.65609,
2691.093,249.8213,
2688.182,246.5,
2685.272,255.78307,
2682.361,251.04694,
2679.450,252.2531,
2676.540,256.45935,
2673.629,254.16816,
2670.719,264.4196,
2667.808,262.88908,
2664.898,254.98055,
2661.987,259.73346,
2659.076,264.5,
2656.166,260.79006,
2653.255,258.94388,
2650.345,272.26044,
2647.434,264.41426,
2644.524,263.11391,
2641.613,265.92866,
2638.702,259.62625,
2635.792,277.37537,
2632.881,272.76789,
2629.971,277.60742,
2627.060,284.66906,
2624.149,271.01249,
2621.239,277.5,
2618.328,270.33045,
2615.418,270.48182,
2612.507,277.87945,
2609.597,288.3982,
2606.686,287.74698,
2603.775,277.13889,
2600.865,283.4386,
2597.954,298.06258,
2595.044,277.09877,
2592.133,290.05412,
2589.223,271.55998,
2586.312,309.20358,
2583.401,281.70437,
2580.491,293.29323,
2577.580,320.46864,
2574.670,295.41178,
2571.759,279.5,
2568.848,305.84268,
2565.938,300.59537,
2563.027,292.37948,
2560.117,293.61212,
2557.206,307.10147,
2554.296,304.38787,
2551.385,303.4259,
2548.474,303.16692,
2545.564,313.34172,
2542.653,304.95302,
2539.743,301.43839,
2536.832,320.09253,
2533.922,311.83115,
2531.011,332.5,
2528.100,314.90761,
2525.190,312.14918,
2522.279,304.68759,
2519.369,315.14111,
2516.458,319.93697,
2513.548,300.17289,
2510.637,327.63924,
2507.726,318.87176,
2504.816,328.5,
2501.905,324.44207,
2498.995,318.72365,
2496.084,315.39204,
2493.173,332.18411,
2490.263,339.0729,
2487.352,335.20787,
2484.442,330.77837,
2481.531,337.55318,
2478.621,353.85551,
2475.710,328.59201,
2472.799,340.25337,
2469.889,330.28946,
2466.978,351.53064,
2464.068,328.06601,
2461.157,345.92251,
2458.247,343.92648,
2455.336,343.84051,
2452.425,350.63208,
2449.515,352.9241,
2446.604,340.14051,
2443.694,353.40708,
2440.783,351.45158,
2437.872,366.35414,
2434.962,355.14517,
2432.051,352.05588,
2429.141,364.80596,
2426.230,346.60825,
2423.320,361.71439,
2420.409,373.00611,
2417.498,381.14886,
2414.588,379.30984,
2411.677,355.39646,
2408.767,377.47638,
2405.856,368.68573,
2402.946,366.86908,
2400.035,391.77467,
2397.124,373.5,
2394.214,373.5,
2391.303,379.39499,
2388.393,377.03487,
2385.482,382.14751,
2382.571,375.69015,
2379.661,378.03468,
2376.750,393.4483,
2373.840,388.14689,
2370.929,397.3917,
2368.019,393.04186,
2365.108,395.94241,
2362.197,398.26442,
2359.287,412.28162,
2356.376,404.51761,
2353.466,401.07532,
2350.555,409.47507,
2347.645,402.43511,
2344.734,406.53228,
2341.823,392.78191,
2338.913,405.09852,
2336.002,408.05028,
2333.092,417.39625,
2330.181,415.41053,
2327.270,429.39989,
2324.360,412.97876,
2321.449,421.85374,
2318.539,414.37155,
2315.628,432.21304,
2312.718,421.30175,
2309.807,435.22675,
2306.896,432.25587,
2303.986,426.23369,
2301.075,434.62759,
2298.165,445.70191,
2295.254,436.69389,
2292.344,448.81955,
2289.433,434.16409,
