,PL87E1~1,
Raman shift [1/cm],Intensity,
994.226,3645.6329,
991.315,3615.5112,
988.404,3576.1262,
985.494,3543.1303,
982.583,3454.0484,
979.673,3449.9048,
976.762,3451.9508,
973.852,3449.357,
970.941,3442.3829,
968.030,3433.2291,
965.120,3445.0498,
962.209,3427.1464,
959.299,3430.4992,
956.388,3451.6038,
953.477,3452.1501,
950.567,3428.9879,
947.656,3421.2391,
944.746,3429.7347,
941.835,3460.8979,
938.925,3445.0932,
936.014,3448.2998,
933.103,3452.5322,
930.193,3418.9423,
927.282,3360.4752,
924.372,3330.0333,
921.461,3318.0246,
918.551,3286.6593,
915.640,3245.7277,
912.729,3212.2212,
909.819,3193.7897,
906.908,3176.0988,
903.998,3240.3449,
901.087,3272.4011,
898.176,3264.9004,
895.266,3271.2473,
892.355,3327.6797,
889.445,3352.0185,
886.534,3385.5199,
883.624,3423.0753,
880.713,3445.27,
877.802,3427.8076,
874.892,3383.0442,
871.981,3386.6121,
869.071,3364.8913,
866.160,3353.5354,
863.250,3335.4473,
860.339,3344.6774,
857.428,3376.1335,
854.518,3338.6787,
851.607,3357.8162,
848.697,3345.3052,
845.786,3320.9991,
842.875,3301.9791,
839.965,3301.3339,
837.054,3325.4413,
834.144,3353.6189,
831.233,3331.7936,
828.323,3341.3699,
825.412,3341.2997,
822.501,3300.6571,
819.591,3353.5467,
816.680,3222.112,
813.770,3224.2091,
810.859,3210.8307,
807.949,3169.4006,
805.038,3169.229,
802.127,3161.8208,
799.217,3164.1066,
796.306,3152.0708,
793.396,3131.2241,
790.485,3108.8605,
787.574,3090.5262,
784.664,3127.4312,
781.753,3124.0602,
778.843,3137.258,
775.932,3168.1618,
773.022,3191.3211,
770.111,3166.7937,
767.200,3177.306,
764.290,3176.502,
761.379,3158.9458,
758.469,3133.1489,
755.558,3115.9368,
752.648,3042.6225,
749.737,3022.2499,
746.826,2976.6989,
743.916,2847.7082,
741.005,2595.7398,
738.095,2202.7914,
735.184,1806.4608,
732.274,1732.3363,
729.363,1994.5444,
726.452,2461.9049,
723.542,2826.1319,
720.631,2996.7392,
717.721,3054.5819,
714.810,3080.6362,
711.899,3105.1745,
708.989,3088.2291,
706.078,3085.7211,
703.168,3114.2716,
700.257,3114.5593,
697.347,3086.8208,
694.436,3081.8413,
691.525,3071.3918,
688.615,3058.4335,
685.704,3078.89,
682.794,3112.7208,
679.883,3107.8006,
676.973,3100.5883,
674.062,3106.1439,
671.151,3128.9732,
668.241,3144.7863,
665.330,3118.6166,
662.420,3129.0001,
659.509,3132.3949,
656.598,3114.9495,
653.688,3086.9842,
650.777,3075.8252,
647.867,3155.458,
644.956,3155.1696,
642.046,3116.7615,
639.135,3090.4919,
636.224,3137.121,
633.314,3136.3271,
630.403,3127.2568,
627.493,3136.8721,
624.582,3162.6547,
621.672,3165.0307,
618.761,3167.4048,
615.850,3169.227,
612.940,3196.4232,
610.029,3238.8391,
607.119,3189.0924,
604.208,3231.6959,
601.297,3226.1991,
598.387,3213.4502,
595.476,3242.4166,
592.566,3224.314,
589.655,3225.6602,
586.745,3196.0113,
583.834,3137.8758,
580.923,3079.798,
578.013,3025.6514,
575.102,3020.3024,
572.192,3047.8475,
569.281,3094.8264,
566.371,3148.8274,
563.460,3216.9117,
560.549,3259.2052,
557.639,3272.9022,
554.728,3265.0612,
551.818,3279.8872,
548.907,3316.0333,
545.996,3327.0165,
543.086,3315.1513,
540.175,3333.8388,
537.265,3338.7464,
534.354,3363.7045,
531.444,3371.2415,
528.533,3332.0564,
525.622,3359.2145,
522.712,3380.2938,
519.801,3410.3646,
516.891,3447.0376,
513.980,3466.395,
511.070,3496.2989,
508.159,3496.6634,
505.248,3493.3884,
502.338,3522.955,
499.427,3585.4733,
496.517,3629.2765,
493.606,3647.7696,
490.695,3641.4132,
487.785,3629.0966,
484.874,3623.8939,
481.964,3654.1014,
479.053,3685.5195,
476.143,3628.6903,
473.232,3665.4116,
470.321,3681.125,
467.411,3677.8326,
464.500,3668.125,
461.590,3668.125,
458.679,3706.6456,
455.769,3736.2346,
452.858,3730.8524,
449.947,3718.6295,
447.037,3717.9453,
444.126,3718.7553,
441.216,3709.7908,
438.305,3661.7891,
435.395,3688.5625,
432.484,3713.2098,
429.573,3720.1075,
426.663,3707.1851,
423.752,3669.8592,
420.842,3665.5421,
417.931,3697.2244,
415.020,3760.9265,
412.110,3845.7973,
409.199,3884.9269,
406.289,3893.1411,
403.378,3889.9995,
400.468,3852.9558,
397.557,3815.4175,
394.646,3763.9211,
391.736,3686.0928,
388.825,3560.1362,
385.915,3478.9529,
383.004,3491.8083,
380.094,3625.5781,
377.183,3712.8654,
374.272,3841.3388,
371.362,3930.891,
368.451,3937.9061,
365.541,3983.6888,
362.630,4038.7318,
359.719,4073.829,
356.809,4075.617,
353.898,4116.8009,
350.988,4141.6872,
348.077,4123.2129,
345.167,4051.4495,
342.256,4077.5968,
339.345,4082.9993,
336.435,4080.8474,
333.524,4081.7926,
330.614,4134.6987,
327.703,4159.3395,
324.793,4172.023,
321.882,4186.2133,
318.971,4222.642,
316.061,4243.4263,
313.150,4280.0702,
310.240,4369.8662,
307.329,4409.5715,
304.418,4401.3273,
301.508,4343.208,
298.597,4226.9626,
295.687,4155.4961,
292.776,4216.5422,
289.866,4413.03,
286.955,4744.7178,
284.044,5060.3047,
281.134,5339.0606,
278.223,5566.6633,
275.313,5693.4024,
272.402,5861.8654,
269.492,6031.6146,
266.581,6185.5857,
263.670,6303.9497,
260.760,6379.9157,
257.849,6429.9299,
254.939,6463.6885,
252.028,6529.9949,
249.117,6542.3338,
246.207,6519.1697,
243.296,6488.4242,
240.386,6424.3968,
237.475,6372.9157,
234.565,6321.6489,
231.654,6191.6407,
228.743,6135.3566,
225.833,6078.4521,
222.922,5992.8443,
220.012,5901.0464,
217.101,5827.942,
214.191,5742.9099,
211.280,5609.0567,
208.369,5561.4475,
205.459,5518.3715,
202.548,5483.632,
199.638,5498.145,
196.727,5530.512,
193.816,5519.0125,
190.906,5441.998,
187.995,5438.3779,
185.085,5481.1006,
182.174,5526.4032,
179.264,5512.6707,
176.353,5488.6977,
173.442,5493.1652,
170.532,5520.4368,
167.621,5497.3656,
164.711,5386.0115,
161.800,5222.3109,
158.890,5020.7872,
155.979,4734.5014,
153.068,4378.28,
150.158,3940.4527,
147.247,3354.6036,
144.337,2788.6087,
141.426,2224.6134,
138.516,1654.6848,
135.605,1178.0512,
132.694,806.12262,
129.784,530.955,
126.873,360.7541,
123.963,246.45518,
121.052,165.1616,
118.141,112.33285,
115.231,101.46644,
112.320,84.839558,
109.410,66.079671,
106.499,55.397343,
103.589,48.642964,
100.678,41.322296,
97.767,31.36917,
94.857,31.817989,
91.946,34.140554,
89.036,35.544429,
86.125,25.615555,
83.215,27.372363,
80.304,30.646135,
77.393,29.229795,
74.483,23.228785,
71.572,21.936761,
68.662,24.778663,
65.751,21.246407,
62.840,22.051808,
59.930,23.188569,
57.019,19.663159,
54.109,23.305126,
51.198,22.505689,
48.288,14.153312,
45.377,17.670203,
42.466,19.125,
39.556,18.31917,
36.645,13.403838,
33.735,13.682745,
30.824,12.91613,
27.914,5.9043778,
25.003,11.351375,
22.092,15.770809,
19.182,17.651306,
16.271,33.739579,
13.361,99.550575,
10.450,244.70538,
7.539,614.11421,
4.629,940.40594,
1.718,1089.6279,
-1.192,872.81594,
-4.103,529.74454,
-7.013,227.01371,
-9.924,0.125,
