,PL947F~1,
2225.400,524.22185,
2222.490,522.32164,
2219.579,518.25,
2216.669,529.19754,
2213.758,531.11796,
2210.847,506.90494,
2207.937,543.49913,
2205.026,543.8051,
2202.116,548.90819,
2199.205,542.68648,
2196.294,563.812,
2193.384,567.80251,
2190.473,574.39789,
2187.563,619.2065,
2184.652,606.03286,
2181.742,573.68076,
2178.831,586.22679,
2175.920,607.84926,
2173.010,623.70238,
2170.099,625.71775,
2167.189,647.09931,
2164.278,630.21181,
2161.368,647.82208,
2158.457,641.02803,
2155.546,667.62792,
2152.636,691.00529,
2149.725,670.28358,
2146.815,731.94754,
2143.904,702.85594,
2140.993,717.9484,
2138.083,730.46271,
2135.172,749.2416,
2132.262,746.49472,
2129.351,728.39129,
2126.441,726.78399,
2123.530,714.19388,
2120.619,707.04826,
2117.709,682.43881,
2114.798,650.69614,
2111.888,625.18851,
2108.977,609.60762,
2106.067,616.28351,
2103.156,619.88951,
2100.245,597.2569,
2097.335,608.37042,
2094.424,603.26626,
2091.514,588.18283,
2088.603,581.01043,
2085.692,581.80009,
2082.782,595.37047,
2079.871,598.71441,
2076.961,587.08951,
2074.050,617.86212,
2071.140,610.08909,
2068.229,599.99742,
2065.318,589.02902,
2062.408,602.8786,
2059.497,610.48217,
2056.587,616.99425,
2053.676,600.5509,
2050.766,613.86435,
2047.855,582.25,
2044.944,583.58012,
2042.034,591.06501,
2039.123,587.93013,
2036.213,592.34557,
2033.302,619.61921,
2030.391,616.06419,
2027.481,607.71337,
2024.570,628.6352,
2021.660,588.02908,
2018.749,630.0343,
2015.839,604.22704,
2012.928,630.96308,
2010.017,599.61481,
2007.107,577.11169,
2004.196,603.67863,
2001.286,621.85424,
1998.375,629.20866,
1995.465,588.2,
1992.554,588.52048,
1989.643,611.4896,
1986.733,601.8421,
1983.822,564.75148,
1980.912,594.60614,
1978.001,584.75835,
1975.090,575.50647,
1972.180,546.00932,
1969.269,553.53453,
1966.359,576.27717,
1963.448,594.66876,
1960.538,578.96226,
1957.627,547.50075,
1954.716,564.64674,
1951.806,574.90225,
1948.895,567.10224,
1945.985,556.39052,
1943.074,547.21307,
1940.164,545.84601,
1937.253,525.21106,
1934.342,529.38689,
1931.432,567.7642,
1928.521,555.0272,
1925.611,554.38621,
1922.700,534.1326,
1919.790,532.41757,
1916.879,524.87775,
1913.968,538.23279,
1911.058,559.18393,
1908.147,557.45291,
1905.237,548.47792,
1902.326,532.9863,
1899.415,505.67801,
1896.505,458.29828,
1893.594,482.8781,
1890.684,520.93613,
1887.773,525.07799,
1884.863,549.60535,
1881.952,543.04777,
1879.041,555.45769,
1876.131,533.11799,
1873.220,538.45359,
1870.310,560.67149,
1867.399,572.09006,
1864.489,549.09423,
1861.578,544.783,
1858.667,537.756,
1855.757,524.4457,
1852.846,532.01409,
1849.936,541.76151,
1847.025,549.48357,
1844.114,571.3324,
1841.204,595.40734,
1838.293,574.29158,
1835.383,564.00549,
1832.472,598.78565,
1829.562,577.83827,
1826.651,559.30133,
1823.740,567.52971,
1820.830,565.62004,
1817.919,554.47748,
1815.009,541.97519,
1812.098,586.92714,
1809.188,611.94763,
1806.277,576.09101,
1803.366,581.067,
1800.456,570.90949,
1797.545,586.67531,
1794.635,628.31497,
1791.724,617.23056,
1788.813,625.24743,
1785.903,608.8082,
1782.992,577.76266,
1780.082,539.02754,
1777.171,428.89398,
1774.261,394.98602,
1771.350,500.26726,
1768.439,564.97882,
1765.529,630.88893,
1762.618,653.04751,
1759.708,644.43463,
1756.797,643.15909,
1753.887,663.84038,
1750.976,656.50851,
1748.065,649.93664,
1745.155,660.55317,
1742.244,656.64222,
1739.334,668.68294,
1736.423,677.66308,
1733.512,686.25409,
1730.602,705.70637,
1727.691,706.64404,
1724.781,703.67685,
1721.870,700.03093,
1718.960,740.36161,
1716.049,704.78434,
1713.138,720.18988,
1710.228,725.1203,
1707.317,719.94257,
1704.407,728.23397,
1701.496,721.04607,
1698.586,736.88172,
1695.675,779.42118,
1692.764,759.52868,
1689.854,718.06887,
1686.943,746.20451,
1684.033,778.45524,
1681.122,794.97812,
1678.211,800.20241,
1675.301,863.05575,
1672.390,843.07055,
1669.480,783.77945,
1666.569,849.75784,
1663.659,888.92335,
1660.748,869.8863,
1657.837,902.33748,
1654.927,907.49174,
1652.016,959.2014,
1649.106,957.47033,
1646.195,967.11315,
1643.285,1003.8451,
1640.374,1071.372,
1637.463,1031.511,
1634.553,1101.6391,
1631.642,1194.5214,
1628.732,1219.5463,
1625.821,1269.2664,
1622.911,1294.1091,
1620.000,1440.3854,
1617.089,1523.5983,
1614.179,1623.4017,
1611.268,1710.9783,
1608.358,1816.2399,
1605.447,1913.6507,
1602.536,1918.3181,
1599.626,1929.2892,
1596.715,1929.3424,
1593.805,1907.786,
1590.894,1915.818,
1587.984,1882.6063,
1585.073,1805.7814,
1582.162,1792.4151,
1579.252,1754.6081,
1576.341,1711.8043,
1573.431,1682.8875,
1570.520,1624.508,
1567.610,1608.25,
1564.699,1580.6989,
1561.788,1559.6867,
1558.878,1527.9395,
1555.967,1457.7722,
1553.057,1419.3191,
1550.146,1403.1882,
1547.235,1354.9271,
1544.325,1349.4368,
1541.414,1353.7486,
1538.504,1369.9953,
1535.593,1364.1136,
1532.683,1360.1106,
1529.772,1369.8066,
1526.861,1346.3082,
1523.951,1376.5315,
1521.040,1386.1492,
1518.130,1366.4671,
1515.219,1398.8094,
1512.309,1404.8716,
1509.398,1366.1834,
1506.487,1372.7067,
1503.577,1370.103,
1500.666,1373.2793,
1497.756,1401.2834,
1494.845,1351.8893,
1491.934,1319.1713,
1489.024,1295.1089,
1486.113,1366.5728,
1483.203,1263.8935,
1480.292,1237.5223,
1477.382,1270.0047,
1474.471,1206.1164,
1471.560,1198.0377,
1468.650,1167.0365,
1465.739,1195.7248,
1462.829,1242.7354,
1459.918,1257.25,
1457.008,1264.3578,
1454.097,1283.2661,
1451.186,1289.3486,
1448.276,1275.2982,
1445.365,1243.8882,
1442.455,1187.43,
1439.544,1179.1928,
1436.633,1151.2589,
1433.723,1116.5053,
1430.812,1104.25,
1427.902,1103.9569,
1424.991,1091.6359,
1422.081,1047.2111,
1419.170,1100.278,
1416.259,1104.3896,
1413.349,1116.0891,
1410.438,1130.0469,
1407.528,1053.7823,
1404.617,1023.9282,
1401.707,1009.8727,
1398.796,955.68016,
1395.885,927.1044,
1392.975,935.06237,
1390.064,929.25,
1387.154,917.3333,
1384.243,873.93886,
1381.332,856.90196,
1378.422,886.53983,
1375.511,892.16052,
1372.601,962.28935,
1369.690,1011.1111,
1366.780,1030.9226,
1363.869,1050.2325,
1360.958,1072.0952,
1358.048,1088.5564,
1355.137,1145.2414,
1352.227,1155.5635,
1349.316,1172.352,
1346.406,1254.0741,
1343.495,1224.52,
1340.584,1220.8205,
1337.674,1285.6084,
1334.763,1306.0616,
1331.853,1327.3879,
1328.942,1363.8286,
1326.032,1412.2935,
1323.121,1397.7982,
1320.210,1433.2008,
1317.300,1475.9081,
1314.389,1514.9171,
1311.479,1526.0171,
1308.568,1547.2467,
1305.657,1591.6163,
1302.747,1561.5238,
1299.836,1667.7611,
1296.926,1716.1301,
1294.015,1756.5803,
1291.105,1782.9052,
1288.194,1875.7092,
1285.283,1886.0779,
1282.373,1887.5781,
1279.462,1901.6812,
1276.552,1925.1162,
1273.641,1943.3888,
1270.731,1941.7216,
1267.820,1933.4577,
1264.909,1929.777,
1261.999,1895.7853,
1259.088,1855.652,
1256.178,1896.0728,
1253.267,1841.8744,
1250.356,1809.0277,
1247.446,1811.6376,
1244.535,1783.0671,
1241.625,1747.6537,
1238.714,1739.2205,
1235.804,1711.8229,
1232.893,1690.4919,
1229.982,1726.6981,
1227.072,1710.4024,
1224.161,1677.3109,
1221.251,1637.0026,
1218.340,1592.2116,
1215.430,1586.3618,
1212.519,1579.4979,
1209.608,1561.3763,
1206.698,1573.9311,
1203.787,1592.7073,
1200.877,1557.1943,
1197.966,1556.2951,
1195.055,1653.5203,
1192.145,1711.5739,
1189.234,1780.3973,
1186.324,1829.8882,
1183.413,1858.1739,
1180.503,1857.399,
1177.592,1832.7552,
1174.681,1852.3493,
1171.771,1837.684,
1168.860,1769.8092,
1165.950,1766.4752,
1163.039,1753.9803,
1160.129,1759.4572,
1157.218,1776.8647,
1154.307,1809.5115,
1151.397,1856.3738,
1148.486,1885.5468,
1145.576,1903.3249,
1142.665,1882.0149,
1139.754,1856.6548,
1136.844,1819.0361,
1133.933,1787.6548,
1131.023,1765.8081,
1128.112,1758.8209,
1125.202,1770.0809,
1122.291,1788.3834,
1119.380,1809.8689,
1116.470,1771.0377,
1113.559,1741.506,
1110.649,1736.8694,
1107.738,1737.1784,
1104.828,1712.5323,
1101.917,1696.4105,
1099.006,1733.0439,
1096.096,1711.6912,
1093.185,1686.2291,
1090.275,1740.8989,
1087.364,1744.6443,
1084.453,1742.4999,
1081.543,1737.6767,
1078.632,1736.4581,
1075.722,1751.1216,
1072.811,1747.2428,
1069.901,1761.215,
1066.990,1771.95,
1064.079,1756.5566,
1061.169,1767.5805,
1058.258,1787.0614,
1055.348,1788.1346,
1052.437,1774.3143,
1049.527,1755.5591,
1046.616,1789.4434,
1043.705,1783.2301,
1040.795,1777.696,
1037.884,1773.7213,
1034.974,1770.1327,
1032.063,1771.5883,
1029.153,1783.0809,
1026.242,1790.0005,
1023.331,1763.585,
1020.421,1807.7442,
1017.510,1856.7035,
1014.600,1885.4398,
1011.689,1890.4038,
1008.778,1877.8102,
1005.868,1875.4044,
1002.957,1892.6115,
1000.047,1955.674,
997.136,2017.6008,
994.226,2044.3577,
991.315,2017.3713,
988.404,1958.8985,
985.494,1961.4636,
982.583,1926.3448,
979.673,1919.0551,
976.762,1905.9209,
973.852,1897.25,
970.941,1891.6188,
968.030,1874.7933,
965.120,1855.4612,
962.209,1905.7612,
959.299,1907.1675,
956.388,1912.6495,
953.477,1942.6786,
950.567,1984.877,
947.656,2005.462,
944.746,1976.5771,
941.835,1963.1028,
938.925,1978.0174,
936.014,1967.017,
933.103,1940.1881,
930.193,1920.4583,
927.282,1890.5919,
924.372,1841.5467,
921.461,1870.5972,
918.551,1858.8508,
915.640,1843.3747,
912.729,1849.4703,
909.819,1862.2534,
906.908,1892.5807,
903.998,1895.8407,
901.087,1894.3405,
898.176,1887.5237,
895.266,1893.6286,
892.355,1914.91,
889.445,1886.3749,
886.534,1916.3054,
883.624,1924.2685,
880.713,1935.9675,
877.802,1914.29,
874.892,1834.7623,
871.981,1744.8173,
869.071,1599.4555,
866.160,1577.6998,
863.250,1689.8568,
860.339,1817.814,
857.428,1868.0152,
854.518,1868.9391,
851.607,1789.0605,
848.697,1736.7322,
845.786,1698.4914,
842.875,1716.3021,
839.965,1808.4206,
837.054,1914.7431,
834.144,1958.667,
831.233,1976.5827,
828.323,1969.3803,
825.412,1964.3332,
822.501,1984.6118,
819.591,2014.3622,
816.680,1956.7563,
813.770,1925.3344,
810.859,1903.5177,
807.949,1893.6598,
805.038,1898.0818,
802.127,1838.8167,
799.217,1866.0472,
796.306,1866.4661,
793.396,1868.3722,
790.485,1876.2479,
787.574,1847.2153,
784.664,1872.6387,
781.753,1894.0246,
778.843,1903.7202,
775.932,1910.4968,
773.022,1917.0513,
770.111,1883.5306,
767.200,1924.6448,
764.290,1907.0446,
761.379,1894.8844,
758.469,1906.8554,
755.558,1890.4445,
752.648,1896.9613,
749.737,1915.2225,
746.826,1907.466,
743.916,1863.6782,
741.005,1803.8265,
738.095,1835.4897,
735.184,1744.1471,
732.274,1683.6364,
729.363,1688.1311,
726.452,1747.7748,
723.542,1806.0511,
720.631,1838.3025,
717.721,1862.144,
714.810,1880.8636,
711.899,1893.25,
708.989,1893.25,
706.078,1886.0383,
703.168,1863.6045,
700.257,1865.5152,
697.347,1894.6405,
694.436,1920.879,
691.525,1907.2143,
688.615,1906.7656,
685.704,1923.3593,
682.794,1950.2712,
679.883,1973.6465,
676.973,1982.4616,
674.062,1969.5741,
671.151,1937.5802,
668.241,1913.2062,
665.330,1930.4348,
662.420,1892.0957,
659.509,1921.076,
656.598,1920.6125,
653.688,1908.353,
650.777,1960.6569,
647.867,1913.6735,
644.956,1887.7712,
642.046,1867.0558,
639.135,1845.5906,
636.224,1824.6001,
633.314,1894.4667,
630.403,1932.3512,
627.493,1933.9596,
624.582,1911.0717,
621.672,1896.8158,
618.761,1920.5681,
615.850,1951.9425,
612.940,1987.3021,
610.029,2019.3022,
607.119,2025.6192,
604.208,2030.5101,
601.297,2038.7307,
598.387,2042.9569,
595.476,2034.9473,
592.566,2010.5482,
589.655,2034.7572,
586.745,2034.1932,
583.834,2037.4042,
580.923,2123.0604,
578.013,2091.6711,
575.102,2072.9254,
572.192,2064.1781,
569.281,2060.9846,
566.371,2053.941,
563.460,2035.6133,
560.549,2056.5122,
557.639,2105.8551,
554.728,2158.0675,
551.818,2139.3399,
548.907,2124.2806,
545.996,2105.9751,
543.086,2089.7599,
540.175,2096.7677,
537.265,2092.18,
534.354,2085.2331,
531.444,2079.9713,
528.533,2081.8436,
525.622,2118.3131,
522.712,2100.7664,
519.801,2086.9232,
516.891,2083.1117,
513.980,2042.8484,
511.070,2054.0413,
508.159,2080.3078,
505.248,2103.7522,
502.338,2107.3689,
499.427,2077.2675,
496.517,2075.4722,
493.606,2098.7571,
490.695,2136.6408,
487.785,2146.6481,
484.874,2110.1228,
481.964,2082.1903,
479.053,2076.8465,
476.143,2096.0455,
473.232,2082.1425,
470.321,2088.4144,
467.411,2087.5739,
464.500,2048.8209,
461.590,2110.8458,
458.679,2114.4926,
455.769,2116.1676,
452.858,2146.477,
449.947,2167.8671,
447.037,2114.6077,
444.126,2102.3894,
441.216,2143.9271,
438.305,2136.3078,
435.395,2120.1704,
432.484,2098.4972,
429.573,2072.3274,
426.663,2042.6819,
423.752,1925.8733,
420.842,1717.78,
417.931,1508.9959,
415.020,1437.7103,
412.110,1743.2591,
409.199,2004.4161,
406.289,2139.5716,
403.378,2079.1757,
400.468,2057.2519,
397.557,2053.3349,
394.646,2084.5313,
391.736,2161.5156,
388.825,2169.8121,
385.915,2183.9583,
383.004,2170.2644,
380.094,2112.7837,
377.183,2162.4471,
374.272,2200.6751,
371.362,2217.7181,
368.451,2212.2134,
365.541,2260.9983,
362.630,2242.568,
359.719,2223.3532,
356.809,2237.8939,
353.898,2198.9564,
350.988,2231.6489,
348.077,2266.2171,
345.167,2259.812,
342.256,2231.4234,
339.345,2236.5358,
336.435,2249.3604,
333.524,2252.6963,
330.614,2266.8542,
327.703,2296.4069,
324.793,2323.0857,
321.882,2331.3293,
318.971,2364.0408,
316.061,2371.8318,
313.150,2387.419,
310.240,2449.0146,
307.329,2512.7088,
304.418,2543.6333,
301.508,2566.0193,
298.597,2621.5505,
295.687,2624.8955,
292.776,2630.0834,
289.866,2682.9332,
286.955,2894.9474,
284.044,3016.9624,
281.134,3102.0948,
278.223,3161.4235,
275.313,3196.7925,
272.402,3266.9875,
269.492,3320.1713,
266.581,3335.148,
263.670,3305.7408,
260.760,3362.5479,
257.849,3445.6031,
254.939,3512.3864,
252.028,3488.6393,
249.117,3515.3394,
246.207,3558.6288,
243.296,3560.0929,
240.386,3526.2944,
237.475,3500.5663,
234.565,3481.8081,
231.654,3440.9066,
228.743,3407.5092,
225.833,3339.5519,
222.922,3223.4981,
220.012,3164.4852,
217.101,3153.1015,
214.191,3148.3549,
211.280,3105.4346,
208.369,3063.2268,
205.459,3009.5152,
202.548,2958.5035,
199.638,2965.76,
196.727,2905.0187,
193.816,2873.6991,
190.906,2903.8471,
187.995,2806.8278,
185.085,2803.9856,
182.174,2838.0541,
179.264,2837.3314,
176.353,2817.3859,
173.442,2810.9633,
170.532,2814.2936,
167.621,2771.756,
164.711,2717.1534,
161.800,2614.597,
158.890,2428.1875,
155.979,2261.0816,
153.068,2090.1736,
150.158,1902.0098,
147.247,1647.8547,
144.337,1363.1755,
141.426,1086.0499,
138.516,835.13797,
135.605,580.93044,
132.694,400.96326,
129.784,277.32013,
126.873,175.05656,
123.963,116.69137,
121.052,77.20172,
118.141,49.359542,
115.231,47.118289,
112.320,37.353646,
109.410,25.931776,
106.499,29.492552,
103.589,24.087201,
100.678,20.064865,
97.767,22.197678,
94.857,17.399077,
91.946,14.846889,
89.036,13.68551,
86.125,10.139484,
83.215,16.682885,
80.304,18.700779,
77.393,5.2455502,
74.483,9.4910797,
71.572,11.887648,
68.662,11.52707,
65.751,14.352874,
62.840,13.323192,
59.930,11.25,
57.019,11.25,
54.109,5.8755524,
51.198,3.7580464,
48.288,7.2386751,
45.377,5.831919,
42.466,7.3110967,
39.556,9.6744071,
36.645,6.163456,
33.735,5.7692485,
30.824,3.3784693,
27.914,-5.7368088,
25.003,-4.2594501,
22.092,-3.7187137,
19.182,-5.4296399,
16.271,4.3632219,
13.361,11.200206,
10.450,-14.43687,
7.539,-186.92077,
4.629,-533.80011,
1.718,-893.08269,
-1.192,-1141.9633,
-4.103,-883.28399,
-7.013,-483.54238,
-9.924,2.25,
