,PL3039~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.5,
3011.256,2.6000215,
3008.346,30.269049,
3005.435,5.9275674,
3002.525,29.877517,
2999.614,30.975327,
2996.704,22.278354,
2993.793,14.11924,
2990.882,32.622062,
2987.972,37.404146,
2985.061,19.386701,
2982.151,29.30673,
2979.240,30.248086,
2976.329,37.49454,
2973.419,43.130809,
2970.508,45.816644,
2967.598,35.213253,
2964.687,31.887907,
2961.777,25.440079,
2958.866,40.837293,
2955.955,34.741151,
2953.045,36.269598,
2950.134,44.158863,
2947.224,31.411002,
2944.313,49.466523,
2941.403,50.012316,
2938.492,64.914627,
2935.581,52.161363,
2932.671,55.302599,
2929.760,65.826919,
2926.850,67.290977,
2923.939,64.18226,
2921.028,56.5,
2918.118,63.680101,
2915.207,59.202466,
2912.297,59.483075,
2909.386,60.711675,
2906.476,55.825855,
2903.565,56.919259,
2900.654,64.005553,
2897.744,65.61315,
2894.833,67.902184,
2891.923,53.634598,
2889.012,48.621388,
2886.102,61.708107,
2883.191,48.513216,
2880.280,55.461724,
2877.370,19.255937,
2874.459,-12.801782,
2871.549,-0.026371741,
2868.638,32.776258,
2865.727,37.473082,
2862.817,47.886353,
2859.906,45.588322,
2856.996,46.46377,
2854.085,74.745835,
2851.175,60.617495,
2848.264,58.279498,
2845.353,60.478433,
2842.443,64.291644,
2839.532,60.634394,
2836.622,72.769534,
2833.711,59.603613,
2830.801,64.197795,
2827.890,67.396862,
2824.979,69.290022,
2822.069,64.807047,
2819.158,83.898914,
2816.248,64.776054,
2813.337,82.870747,
2810.427,60.235532,
2807.516,75.758905,
2804.605,80.661053,
2801.695,67.842094,
2798.784,61.647846,
2795.874,69.215041,
2792.963,61.428403,
2790.052,81.494853,
2787.142,76.184308,
2784.231,68.759339,
2781.321,71.751441,
2778.410,69.690366,
2775.500,69.92448,
2772.589,64.116202,
2769.678,75.107515,
2766.768,78.36991,
2763.857,74.762041,
2760.947,63.990544,
2758.036,79.442777,
2755.126,66.782054,
2752.215,80.222773,
2749.304,84.372301,
2746.394,82.5,
2743.483,86.349984,
2740.573,86.838484,
2737.662,70.60651,
2734.751,62.475803,
2731.841,77.230776,
2728.930,70.173712,
2726.020,78.061343,
2723.109,77.180501,
2720.199,86.559424,
2717.288,76.237224,
2714.377,95.270504,
2711.467,91.369224,
2708.556,71.893685,
2705.646,73.725363,
2702.735,93.327315,
2699.825,90.434557,
2696.914,95.92864,
2694.003,99.600815,
2691.093,88.589056,
2688.182,80.208889,
2685.272,93.508539,
2682.361,79.170307,
2679.450,99.578162,
2676.540,79.662593,
2673.629,85.177143,
2670.719,86.280965,
2667.808,92.354093,
2664.898,86.357001,
2661.987,88.833223,
2659.076,82.754312,
2656.166,94.015199,
2653.255,89.719391,
2650.345,97.5,
2647.434,86.814089,
2644.524,75.639071,
2641.613,87.329041,
2638.702,90.578905,
2635.792,96.468099,
2632.881,97.458402,
2629.971,97.989954,
2627.060,97.665315,
2624.149,103.90626,
2621.239,96.997036,
2618.328,87.627162,
2615.418,92.82273,
2612.507,94.397245,
2609.597,94.316367,
2606.686,101.72088,
2603.775,96.099205,
2600.865,104.20311,
2597.954,95.889508,
2595.044,114.24933,
2592.133,95.5,
2589.223,107.09054,
2586.312,108.64574,
2583.401,99.113121,
2580.491,110.64899,
2577.580,103.46204,
2574.670,81.606949,
2571.759,98.813347,
2568.848,105.56075,
2565.938,112.54769,
2563.027,105.69544,
2560.117,87.892477,
2557.206,104.42989,
2554.296,99.529748,
2551.385,104.062,
2548.474,128.83383,
2545.564,118.19642,
2542.653,131.81543,
2539.743,121.72181,
2536.832,99.724297,
2533.922,119.57885,
2531.011,122.57516,
2528.100,113.23518,
2525.190,117.40574,
2522.279,137.37445,
2519.369,118.12242,
2516.458,118.16077,
2513.548,115.5454,
2510.637,103.85262,
2507.726,125.43681,
2504.816,121.87429,
2501.905,121.55793,
2498.995,118.39578,
2496.084,133.11324,
2493.173,121.78907,
2490.263,129.05031,
2487.352,131.91573,
2484.442,117.07602,
2481.531,119.2925,
2478.621,124.5,
2475.710,132.477,
2472.799,120.62117,
2469.889,101.74101,
2466.978,119.15971,
2464.068,113.88092,
2461.157,127.03996,
2458.247,126.24992,
2455.336,129.03035,
2452.425,124.80188,
2449.515,129.99065,
2446.604,135.61519,
2443.694,133.10442,
2440.783,131.73874,
2437.872,125.97404,
2434.962,133.50922,
2432.051,131.20392,
2429.141,132.11191,
2426.230,127.5,
2423.320,136.5,
