,PL7C30~1,
2420.409,460.04505,
2417.498,454.07305,
2414.588,445.78524,
2411.677,437.50403,
2408.767,464.24705,
2405.856,462.56191,
2402.946,450.54736,
2400.035,465.27936,
2397.124,455.7246,
2394.214,459.122,
2391.303,467.85908,
2388.393,455.33019,
2385.482,448.54406,
2382.571,429.69015,
2379.661,430.54633,
2376.750,456.18221,
2373.840,464.85311,
2370.929,496.16428,
2368.019,498.99447,
2365.108,490.08115,
2362.197,495.48631,
2359.287,499.09666,
2356.376,508.48415,
2353.466,497.77404,
2350.555,472.57479,
2347.645,480.07746,
2344.734,488.34792,
2341.823,509.13517,
2338.913,494.32239,
2336.002,500.54539,
2333.092,496.73016,
2330.181,508.64316,
2327.270,511.77503,
2324.360,514.70989,
2321.449,508.92853,
2318.539,517.27072,
2315.628,535.76139,
2312.718,523.20044,
2309.807,518.56831,
2306.896,521.01174,
2303.986,530.72083,
2301.075,534.4149,
2298.165,532.5,
2295.254,510.97395,
2292.344,542.60792,
2289.433,524.43818,
2286.522,530.57571,
2283.612,552.8801,
2280.701,566.48204,
2277.791,558.5382,
2274.880,538.28195,
2271.969,550.43416,
2269.059,561.32017,
2266.148,553.63857,
2263.238,559.29536,
2260.327,552.5,
2257.417,557.71889,
2254.506,573.28632,
2251.595,571.5,
2248.685,573.70961,
2245.774,576.30217,
2242.864,584.2506,
2239.953,604.26561,
2237.043,589.61714,
2234.132,582.38577,
2231.221,583.15897,
2228.311,604.89689,
2225.400,601.92218,
2222.490,617.98537,
2219.579,619.71334,
2216.669,617.46661,
2213.758,619.93398,
2210.847,607.82747,
2207.937,640.03416,
2205.026,638.38775,
2202.116,662.6826,
2199.205,644.32494,
2196.294,652.24398,
2193.384,651.81599,
2190.473,648.64202,
2187.563,687.56284,
2184.652,701.10245,
2181.742,699.77214,
2178.831,698.17319,
2175.920,706.41985,
2173.010,718.00113,
2170.099,731.29911,
2167.189,726.66504,
2164.278,750.96734,
2161.368,762.3568,
2158.457,769.92363,
2155.546,788.99907,
2152.636,783.29261,
2149.725,801.13085,
2146.815,819.0662,
2143.904,821.80854,
2140.993,839.47358,
2138.083,843.72485,
2135.172,868.9958,
2132.262,848.84595,
2129.351,862.17601,
2126.441,829.8591,
2123.530,841.2643,
2120.619,815.8213,
2117.709,781.75362,
2114.798,767.3346,
2111.888,743.46347,
2108.977,737.12253,
2106.067,730.33244,
2103.156,719.34115,
2100.245,713.51443,
2097.335,731.20158,
2094.424,692.26065,
2091.514,685.06446,
2088.603,696.28332,
2085.692,706.72313,
2082.782,706.39552,
2079.871,699.82089,
2076.961,711.53133,
2074.050,728.96667,
2071.140,718.5,
2068.229,717.6836,
2065.318,718.94475,
2062.408,712.68155,
2059.497,711.92264,
2056.587,715.24425,
2053.676,701.25075,
2050.766,707.73019,
2047.855,689.06958,
2044.944,706.90385,
2042.034,688.44209,
2039.123,677.80303,
2036.213,693.79105,
2033.302,692.26063,
2030.391,683.60229,
2027.481,705.71919,
2024.570,730.14252,
2021.660,709.9191,
2018.749,726.66421,
2015.839,707.78675,
2012.928,716.75335,
2010.017,694.57817,
2007.107,694.36169,
2004.196,711.20241,
2001.286,723.12544,
1998.375,711.58267,
1995.465,718.08571,
1992.554,702.21781,
1989.643,688.8802,
1986.733,688.48333,
1983.822,677.8353,
1980.912,710.20197,
1978.001,670.38126,
1975.090,685.65726,
1972.180,696.22474,
1969.269,693.46266,
1966.359,694.55403,
1963.448,689.84742,
1960.538,682.81943,
1957.627,678.82508,
1954.716,672.67236,
1951.806,678.15225,
1948.895,670.22472,
1945.985,659.45752,
1943.074,648.13474,
1940.164,650.88487,
1937.253,663.32191,
1934.342,654.51711,
1931.432,670.93218,
1928.521,666.5639,
1925.611,641.20148,
1922.700,653.49447,
1919.790,637.82971,
1916.879,645.66301,
1913.968,627.52336,
1911.058,682.25374,
1908.147,649.43722,
1905.237,637.3382,
1902.326,616.5,
1899.415,608.62682,
1896.505,592.10843,
1893.594,601.49394,
1890.684,616.08168,
1887.773,616.18971,
1884.863,622.79157,
1881.952,656.09722,
1879.041,657.15265,
1876.131,639.65556,
1873.220,632.14158,
1870.310,675.12772,
1867.399,665.70792,
1864.489,600.51253,
1861.578,631.10396,
1858.667,684.32636,
1855.757,665.54296,
1852.846,624.53588,
1849.936,652.75525,
1847.025,663.85524,
1844.114,668.38711,
1841.204,697.26573,
1838.293,680.54158,
1835.383,670.80199,
1832.472,717.30348,
1829.562,700.25546,
1826.651,693.22688,
1823.740,701.22797,
1820.830,687.61011,
1817.919,692.45814,
1815.009,673.95039,
1812.098,688.45274,
1809.188,723.32938,
1806.277,713.76558,
1803.366,690.866,
1800.456,713.54419,
1797.545,730.0249,
1794.635,718.59605,
1791.724,736.36412,
1788.813,722.70283,
1785.903,720.71325,
1782.992,682.28091,
1780.082,647.89269,
1777.171,560.8185,
1774.261,525.5754,
1771.350,600.47077,
1768.439,697.24968,
1765.529,747.31852,
1762.618,763.51065,
1759.708,751.93452,
1756.797,752.85606,
1753.887,795.2449,
1750.976,793.39987,
1748.065,795.6321,
1745.155,788.53237,
1742.244,783.47282,
1739.334,780.70706,
1736.423,810.29435,
1733.512,813.31298,
1730.602,825.95637,
1727.691,821.52041,
1724.781,838.16441,
1721.870,807.2855,
1718.960,832.21152,
1716.049,797.55126,
1713.138,842.50974,
1710.228,857.59208,
1707.317,877.96057,
1704.407,867.02404,
1701.496,880.99631,
1698.586,886.19594,
1695.675,895.85709,
1692.764,874.7254,
1689.854,871.58661,
1686.943,868.60118,
1684.033,899.70524,
1681.122,946.70136,
1678.211,923.72842,
1675.301,966.36741,
1672.390,953.55982,
1669.480,973.83692,
1666.569,1015.665,
1663.659,1028.5327,
1660.748,1031.3677,
1657.837,1075.6968,
1654.927,1085.4137,
1652.016,1123.6701,
1649.106,1131.0631,
1646.195,1153.5719,
1643.285,1157.9356,
1640.374,1219.2073,
1637.463,1207.4276,
1634.553,1313.1502,
1631.642,1356.9777,
1628.732,1401.1399,
1625.821,1508.5399,
1622.911,1569.1563,
1620.000,1707.7362,
1617.089,1847.694,
1614.179,1919.4977,
1611.268,2072.6631,
1608.358,2180.4899,
1605.447,2280.7293,
1602.536,2291.1594,
1599.626,2322.7777,
1596.715,2317.3316,
1593.805,2278.0437,
1590.894,2290.2327,
1587.984,2263.919,
1585.073,2131.0267,
1582.162,2160.2629,
1579.252,2091.1248,
1576.341,2035.85,
1573.431,2002.2216,
1570.520,1980.9768,
1567.610,1910.9304,
1564.699,1899.3754,
1561.788,1856.3174,
1558.878,1831.7207,
1555.967,1781.9321,
1553.057,1741.5519,
1550.146,1696.8564,
1547.235,1663.8741,
1544.325,1673.466,
1541.414,1661.6574,
1538.504,1676.98,
1535.593,1687.1543,
1532.683,1663.797,
1529.772,1666.9312,
1526.861,1654.2232,
1523.951,1652.3906,
1521.040,1660.918,
1518.130,1639.13,
1515.219,1679.7002,
1512.309,1666.0585,
1509.398,1640.9145,
1506.487,1623.7597,
1503.577,1634.8262,
1500.666,1614.0596,
1497.756,1619.7205,
1494.845,1632.2988,
1491.934,1579.4528,
1489.024,1565.0154,
1486.113,1596.9525,
1483.203,1516.0122,
1480.292,1464.7714,
1477.382,1522.1599,
1474.471,1464.599,
1471.560,1439.5973,
1468.650,1449.4324,
1465.739,1444.2522,
1462.829,1503.5531,
1459.918,1553.0249,
1457.008,1548.3614,
1454.097,1530.2568,
1451.186,1530.3124,
1448.276,1529.6343,
1445.365,1493.1769,
1442.455,1446.168,
1439.544,1389.204,
1436.633,1426.1971,
1433.723,1347.1171,
1430.812,1365.5739,
1427.902,1365.9588,
1424.991,1343.2125,
1422.081,1299.3786,
1419.170,1291.1797,
1416.259,1348.8245,
1413.349,1337.577,
1410.438,1291.7119,
1407.528,1272.2813,
1404.617,1257.5832,
1401.707,1234.7215,
1398.796,1180.4896,
1395.885,1131.8464,
1392.975,1131.9793,
1390.064,1124.7276,
1387.154,1093.6961,
1384.243,1075.3604,
1381.332,1029.176,
1378.422,1014.3161,
1375.511,1088.3218,
1372.601,1165.0688,
1369.690,1246.0784,
1366.780,1265.6283,
1363.869,1286.3884,
1360.958,1255.8677,
1358.048,1295.8312,
1355.137,1349.6421,
1352.227,1393.0688,
1349.316,1427.3894,
1346.406,1446.4484,
1343.495,1488.7805,
1340.584,1476.6061,
1337.674,1545.252,
1334.763,1577.0293,
1331.853,1590.9377,
1328.942,1592.3895,
1326.032,1634.0967,
1323.121,1668.6928,
1320.210,1714.1256,
1317.300,1740.173,
1314.389,1798.9455,
1311.479,1844.6942,
1308.568,1838.5,
1305.657,1838.5,
1302.747,1861.9541,
1299.836,1960.0283,
1296.926,2001.0382,
1294.015,2034.1339,
1291.105,2130.5985,
1288.194,2216.1856,
1285.283,2201.5639,
1282.373,2214.4452,
1279.462,2252.0094,
1276.552,2290.941,
1273.641,2302.7322,
1270.731,2281.7358,
1267.820,2278.7464,
1264.909,2279.5106,
1261.999,2250.0007,
1259.088,2236.3189,
1256.178,2276.6099,
1253.267,2203.7117,
1250.356,2132.0922,
1247.446,2110.0867,
1244.535,2101.5804,
1241.625,2088.463,
1238.714,2070.9796,
1235.804,2047.466,
1232.893,2048.8837,
1229.982,2008.9174,
1227.072,1991.7165,
1224.161,1981.2545,
1221.251,1978.7555,
1218.340,1911.7754,
1215.430,1888.1623,
1212.519,1870.4289,
1209.608,1841.8156,
1206.698,1856.3512,
1203.787,1873.304,
1200.877,1885.6582,
1197.966,1839.8011,
1195.055,1927.0911,
1192.145,1986.8293,
1189.234,2061.8377,
1186.324,2134.8675,
1183.413,2178.2157,
1180.503,2219.504,
1177.592,2262.0956,
1174.681,2208.2911,
1171.771,2164.037,
1168.860,2100.6277,
1165.950,2049.3478,
1163.039,2038.5,
1160.129,2053.2464,
1157.218,2101.9589,
1154.307,2159.4541,
1151.397,2190.6709,
1148.486,2212.0908,
1145.576,2264.2642,
1142.665,2212.7653,
1139.754,2146.6642,
1136.844,2152.8088,
1133.933,2161.5,
1131.023,2110.0416,
1128.112,2076.068,
1125.202,2107.3889,
1122.291,2074.8814,
1119.380,2091.4654,
1116.470,2087.9352,
1113.559,2078.221,
1110.649,2058.474,
1107.738,2041.9985,
1104.828,2033.0034,
1101.917,2032.7546,
1099.006,2036.2939,
1096.096,2017.2525,
1093.185,2029.5446,
1090.275,2036.9742,
1087.364,2039.8722,
1084.453,2066.9358,
1081.543,2063.8361,
1078.632,2034.7536,
1075.722,2045.3985,
1072.811,2076.8318,
1069.901,2039.2815,
1066.990,2033.2667,
1064.079,2062.4426,
1061.169,2094.7259,
1058.258,2111.1939,
1055.348,2127.316,
1052.437,2145.741,
1049.527,2072.2455,
1046.616,2117.4246,
1043.705,2109.397,
1040.795,2103.5845,
1037.884,2120.7066,
1034.974,2112.8028,
1032.063,2074.746,
1029.153,2089.8382,
1026.242,2075.9989,
1023.331,2098.8318,
1020.421,2129.2928,
1017.510,2179.7193,
1014.600,2215.5752,
1011.689,2227.9163,
1008.778,2239.3008,
1005.868,2226.4537,
1002.957,2221.2915,
1000.047,2308.588,
997.136,2381.4381,
994.226,2387.1927,
991.315,2345.7995,
988.404,2310.771,
985.494,2290.8862,
982.583,2263.4764,
979.673,2233.8924,
976.762,2228.6097,
973.852,2227.0799,
970.941,2205.1991,
968.030,2171.0087,
965.120,2196.6504,
962.209,2232.4571,
959.299,2245.5825,
956.388,2266.4189,
953.477,2269.4023,
950.567,2272.8453,
947.656,2326.1631,
944.746,2315.9684,
941.835,2280.678,
938.925,2284.3449,
936.014,2288.9825,
933.103,2266.3143,
930.193,2232.4939,
927.282,2248.1921,
924.372,2168.7051,
921.461,2184.274,
918.551,2165.6152,
915.640,2144.6501,
912.729,2157.1862,
909.819,2192.1647,
906.908,2174.4738,
903.998,2239.5152,
901.087,2229.1302,
898.176,2197.2754,
895.266,2203.3049,
892.355,2254.8141,
889.445,2256.4927,
886.534,2241.4723,
883.624,2257.3393,
880.713,2248.1272,
877.802,2212.4356,
874.892,2151.1069,
871.981,2025.436,
869.071,1853.341,
866.160,1833.8494,
863.250,1991.5672,
860.339,2145.5349,
857.428,2178.4306,
854.518,2201.0447,
851.607,2116.1736,
848.697,2024.4645,
845.786,1993.6517,
842.875,2047.1359,
839.965,2157.6413,
837.054,2240.6116,
834.144,2250.5567,
831.233,2312.4957,
828.323,2330.6303,
825.412,2336.208,
822.501,2366.3509,
819.591,2326.6837,
816.680,2297.4551,
813.770,2288.6205,
810.859,2252.7545,
807.949,2217.9415,
805.038,2233.4181,
802.127,2199.6699,
799.217,2185.3191,
796.306,2176.3919,
793.396,2185.3475,
790.485,2205.0788,
787.574,2204.1539,
784.664,2221.3762,
781.753,2205.7124,
778.843,2206.7917,
775.932,2202.9941,
773.022,2178.9954,
770.111,2233.7732,
767.200,2230.6482,
764.290,2245.8363,
761.379,2244.3208,
758.469,2226.2668,
755.558,2239.722,
752.648,2213.6547,
749.737,2182.3884,
746.826,2160.108,
743.916,2139.0518,
741.005,2106.8406,
738.095,2083.2961,
735.184,2024.7253,
732.274,1959.3764,
729.363,1951.7694,
726.452,2025.4866,
723.542,2091.8568,
720.631,2184.1865,
717.721,2181.1392,
714.810,2203.4202,
711.899,2271.797,
708.989,2251.6239,
706.078,2229.0635,
703.168,2218.6422,
700.257,2206.0108,
697.347,2209.8895,
694.436,2272.4345,
691.525,2270.0231,
688.615,2251.8905,
685.704,2241.9317,
682.794,2252.3297,
679.883,2285.2209,
676.973,2301.2483,
674.062,2325.5567,
671.151,2304.6252,
668.241,2269.1709,
665.330,2287.5882,
662.420,2226.0858,
659.509,2214.1349,
656.598,2215.7982,
653.688,2238.4339,
650.777,2307.5009,
647.867,2278.0368,
644.956,2232.4935,
642.046,2170.357,
639.135,2118.3865,
636.224,2125.87,
633.314,2199.7063,
630.403,2271.709,
627.493,2282.3829,
624.582,2240.3234,
621.672,2239.5314,
618.761,2246.3395,
615.850,2302.4968,
612.940,2350.5984,
610.029,2359.1576,
607.119,2363.1058,
604.208,2384.8004,
601.297,2410.4496,
598.387,2416.608,
595.476,2389.2029,
592.566,2386.0546,
589.655,2387.4437,
586.745,2390.6698,
583.834,2405.7967,
580.923,2449.5284,
578.013,2454.2368,
575.102,2419.3639,
572.192,2395.001,
569.281,2398.3752,
566.371,2392.1142,
563.460,2416.1914,
560.549,2440.1438,
557.639,2469.0024,
554.728,2507.5638,
551.818,2492.7378,
548.907,2445.0128,
545.996,2447.2144,
543.086,2490.8026,
540.175,2469.0006,
537.265,2466.7757,
534.354,2471.5169,
531.444,2464.7964,
528.533,2437.2591,
525.622,2476.0565,
522.712,2472.3649,
519.801,2438.5321,
516.891,2398.3781,
513.980,2407.6696,
511.070,2419.0652,
508.159,2417.2916,
505.248,2414.7562,
502.338,2428.0648,
499.427,2447.3606,
496.517,2470.0353,
493.606,2505.7085,
490.695,2540.7273,
487.785,2477.6044,
484.874,2486.2405,
481.964,2470.7527,
479.053,2432.1098,
476.143,2422.1263,
473.232,2412.8672,
470.321,2416.3121,
467.411,2421.7272,
464.500,2417.4891,
461.590,2456.5418,
458.679,2486.7603,
455.769,2499.3494,
452.858,2493.7726,
449.947,2505.9955,
447.037,2471.4876,
444.126,2487.0576,
441.216,2545.2398,
438.305,2491.9046,
435.395,2504.1691,
432.484,2509.0822,
429.573,2495.9974,
426.663,2472.4331,
423.752,2270.3407,
420.842,2027.7701,
417.931,1814.92,
415.020,1717.8502,
412.110,2119.0821,
409.199,2393.1722,
406.289,2521.5482,
403.378,2512.3258,
400.468,2460.9182,
397.557,2463.0094,
394.646,2494.506,
391.736,2533.3934,
388.825,2561.2999,
385.915,2529.5855,
383.004,2500.782,
380.094,2517.882,
377.183,2544.9712,
374.272,2585.6096,
371.362,2641.4611,
368.451,2704.7615,
365.541,2643.2176,
362.630,2652.1733,
359.719,2659.8855,
356.809,2627.3641,
353.898,2625.1177,
350.988,2672.7813,
348.077,2692.3002,
345.167,2640.8784,
342.256,2648.3491,
339.345,2661.1287,
336.435,2670.5,
333.524,2670.4295,
330.614,2668.1941,
327.703,2710.626,
324.793,2751.2422,
321.882,2750.6767,
318.971,2823.5341,
316.061,2831.409,
313.150,2833.5928,
310.240,2898.1569,
307.329,2957.671,
304.418,2997.8262,
301.508,3031.6939,
298.597,3081.3018,
295.687,3096.3358,
292.776,3136.0835,
289.866,3216.8836,
286.955,3370.5385,
284.044,3511.4099,
281.134,3639.3758,
278.223,3753.9426,
275.313,3852.6812,
272.402,3943.7893,
269.492,3986.2618,
266.581,3969.1306,
263.670,3977.9528,
260.760,4057.8127,
257.849,4160.3218,
254.939,4251.3232,
252.028,4238.7469,
249.117,4215.6837,
246.207,4199.0459,
243.296,4216.6147,
240.386,4196.2983,
237.475,4177.5846,
234.565,4151.4305,
231.654,4055.7503,
228.743,4024.568,
225.833,3972.29,
222.922,3868.0347,
220.012,3793.722,
217.101,3752.3249,
214.191,3715.2667,
211.280,3651.25,
208.369,3565.7624,
205.459,3515.7202,
202.548,3494.9874,
199.638,3468.8641,
196.727,3461.1951,
193.816,3449.8673,
190.906,3426.0525,
187.995,3384.7831,
185.085,3361.0429,
182.174,3343.4482,
179.264,3317.4286,
176.353,3324.7525,
173.442,3342.827,
170.532,3359.2916,
167.621,3314.5911,
164.711,3241.5341,
161.800,3111.7876,
158.890,2892.9904,
155.979,2704.4749,
153.068,2501.418,
150.158,2271.6867,
147.247,1973.0185,
144.337,1628.7956,
141.426,1284.8142,
138.516,962.21311,
135.605,680.27863,
132.694,468.44632,
129.784,316.7095,
126.873,215.16106,
123.963,141.00741,
121.052,91.151456,
118.141,67.59269,
115.231,55.420304,
112.320,44.145461,
109.410,34.681868,
106.499,30.408937,
103.589,29.5,
100.678,26.24054,
97.767,17.709289,
94.857,20.271956,
91.946,19.081335,
89.036,15.951592,
86.125,18.788413,
83.215,18.438159,
80.304,15.345106,
77.393,8.9715764,
74.483,16.361619,
71.572,15.789423,
68.662,7.4307325,
65.751,6.7242814,
62.840,8.4268079,
59.930,10.312714,
57.019,9.6076318,
54.109,5.3198741,
51.198,4.3096557,
48.288,8.4886751,
45.377,7.081919,
42.466,4.4389033,
39.556,1.3848814,
36.645,0.68269121,
33.735,3.0962423,
30.824,4.3955651,
27.914,0.88968891,
25.003,-6.3490122,
22.092,-8.5625727,
19.182,-4.2254056,
16.271,4.1684759,
13.361,16.350618,
10.450,-3.3502861,
7.539,-188.40386,
4.629,-557.13781,
1.718,-917.79641,
-1.192,-1114.3912,
-4.103,-868.47941,
-7.013,-481.90043,
-9.924,2.5,
