,PLE832~1,
1832.472,1978.2265,
1829.562,1980.7768,
1826.651,1970.3907,
1823.740,2001.6045,
1820.830,2035.8132,
1817.919,2024.6481,
1815.009,2023.3187,
1812.098,2013.876,
1809.188,2055.8972,
1806.277,2007.9009,
1803.366,2055.8831,
1800.456,2064.2446,
1797.545,2074.4095,
1794.635,2094.7491,
1791.724,2117.4588,
1788.813,2086.1377,
1785.903,2055.7228,
1782.992,2092.212,
1780.082,2100.8667,
1777.171,2068.424,
1774.261,2090.6399,
1771.350,2105.8908,
1768.439,2144.878,
1765.529,2160.9343,
1762.618,2166.1212,
1759.708,2154.2391,
1756.797,2139.7652,
1753.887,2158.2136,
1750.976,2178.8017,
1748.065,2198.2554,
1745.155,2234.7434,
1742.244,2213.981,
1739.334,2222.7688,
1736.423,2250.2939,
1733.512,2241.4695,
1730.602,2281.379,
1727.691,2296.75,
1724.781,2313.2681,
1721.870,2380.5218,
1718.960,2342.3049,
1716.049,2330.75,
1713.138,2340.155,
1710.228,2370.4698,
1707.317,2411.0174,
1704.407,2406.766,
1701.496,2433.0964,
1698.586,2413.5744,
1695.675,2422.0428,
1692.764,2486.1804,
1689.854,2442.872,
1686.943,2483.2661,
1684.033,2553.9866,
1681.122,2552.801,
1678.211,2622.0838,
1675.301,2707.4879,
1672.390,2718.9863,
1669.480,2797.9505,
1666.569,2823.4102,
1663.659,2876.8242,
1660.748,3002.637,
1657.837,3049.5871,
1654.927,3130.8363,
1652.016,3095.9575,
1649.106,3225.7537,
1646.195,3267.5003,
1643.285,3339.6159,
1640.374,3377.8162,
1637.463,3430.2901,
1634.553,3570.5529,
1631.642,3692.9433,
1628.732,3893.2477,
1625.821,3976.9456,
1622.911,4274.0651,
1620.000,4442.6208,
1617.089,4702.5162,
1614.179,5024.5565,
1611.268,5220.5375,
1608.358,5490.8268,
1605.447,5697.0373,
1602.536,5809.3938,
1599.626,5925.3021,
1596.715,5825.8379,
1593.805,5802.2294,
1590.894,5758.4778,
1587.984,5737.1603,
1585.073,5727.9435,
1582.162,5715.8965,
1579.252,5692.4742,
1576.341,5646.8958,
1573.431,5641.449,
1570.520,5607.5887,
1567.610,5555.0239,
1564.699,5465.3469,
1561.788,5402.9475,
1558.878,5321.8392,
1555.967,5233.2722,
1553.057,5185.2502,
1550.146,5120.6701,
1547.235,5058.4143,
1544.325,4973.1483,
1541.414,4874.6849,
1538.504,4802.408,
1535.593,4735.2576,
1532.683,4674.1585,
1529.772,4620.2879,
1526.861,4567.4615,
1523.951,4494.4327,
1521.040,4375.4929,
1518.130,4295.7286,
1515.219,4254.1108,
1512.309,4209.1599,
1509.398,4170.3581,
1506.487,4202.7432,
1503.577,4113.6281,
1500.666,4135.6621,
1497.756,4034.868,
1494.845,3975.71,
1491.934,3974.8287,
1489.024,3998.8911,
1486.113,3943.1899,
1483.203,3882.7954,
1480.292,3863.8708,
1477.382,3815.6799,
1474.471,3731.0816,
1471.560,3721.0863,
1468.650,3675.1877,
1465.739,3597.9488,
1462.829,3625.6413,
1459.918,3635.468,
1457.008,3638.1503,
1454.097,3648.4988,
1451.186,3623.2645,
1448.276,3616.4397,
1445.365,3642.6821,
1442.455,3678.737,
1439.544,3647.4947,
1436.633,3585.6616,
1433.723,3543.1239,
1430.812,3537.1796,
1427.902,3429.8853,
1424.991,3435.5719,
1422.081,3389.8761,
1419.170,3393.5265,
1416.259,3440.1135,
1413.349,3432.6242,
1410.438,3393.8604,
1407.528,3382.325,
1404.617,3390.2084,
1401.707,3395.2799,
1398.796,3392.9178,
1395.885,3427.3684,
1392.975,3465.5202,
1390.064,3446.5793,
1387.154,3455.1323,
1384.243,3419.2683,
1381.332,3450.3979,
1378.422,3492.8703,
1375.511,3592.1691,
1372.601,3750.417,
1369.690,3833.185,
1366.780,3940.5863,
1363.869,3983.1854,
1360.958,4041.9071,
1358.048,4117.4016,
1355.137,4205.9468,
1352.227,4272.2207,
1349.316,4344.6307,
1346.406,4465.7481,
1343.495,4557.7117,
1340.584,4610.3915,
1337.674,4709.7549,
1334.763,4787.4317,
1331.853,4857.9012,
1328.942,4940.8018,
1326.032,5021.709,
1323.121,5093.3223,
1320.210,5162.6941,
1317.300,5275.1043,
1314.389,5352.7087,
1311.479,5391.4683,
1308.568,5450.2037,
1305.657,5537.3078,
1302.747,5644.1493,
1299.836,5731.4922,
1296.926,5843.1166,
1294.015,5980.0958,
1291.105,6182.9914,
1288.194,6288.8256,
1285.283,6453.3826,
1282.373,6591.7497,
1279.462,6660.1614,
1276.552,6722.3486,
1273.641,6800.7021,
1270.731,6872.0948,
1267.820,6923.8315,
1264.909,6874.2558,
1261.999,6897.7527,
1259.088,6843.0255,
1256.178,6765.2383,
1253.267,6596.2421,
1250.356,6376.0503,
1247.446,6191.6595,
1244.535,5988.9289,
1241.625,5800.4427,
1238.714,5661.4594,
1235.804,5491.7163,
1232.893,5336.1275,
1229.982,5322.8182,
1227.072,5265.7835,
1224.161,5134.8339,
1221.251,5043.7442,
1218.340,4972.1641,
1215.430,4911.0663,
1212.519,4852.8679,
1209.608,4825.255,
1206.698,4829.005,
1203.787,4803.3179,
1200.877,4852.9818,
1197.966,4905.133,
1195.055,5002.4606,
1192.145,5089.3763,
1189.234,5191.9027,
1186.324,5259.8433,
1183.413,5335.0699,
1180.503,5371.3735,
1177.592,5313.7905,
1174.681,5318.4178,
1171.771,5211.6579,
1168.860,5164.3242,
1165.950,5073.477,
1163.039,5044.3692,
1160.129,4975.2761,
1157.218,4908.5976,
1154.307,4881.6687,
1151.397,4860.152,
1148.486,4805.5626,
1145.576,4728.6299,
1142.665,4679.7947,
1139.754,4640.764,
1136.844,4605.4382,
1133.933,4555.0406,
1131.023,4511.6987,
1128.112,4493.3929,
1125.202,4482.8467,
1122.291,4452.502,
1119.380,4458.2957,
1116.470,4513.8949,
1113.559,4531.5755,
1110.649,4572.731,
1107.738,4564.3516,
1104.828,4517.6967,
1101.917,4500.9518,
1099.006,4531.5954,
1096.096,4518.9539,
1093.185,4554.952,
1090.275,4523.7607,
1087.364,4495.8524,
1084.453,4485.6251,
1081.543,4469.8505,
1078.632,4443.5419,
1075.722,4436.5888,
1072.811,4475.0603,
1069.901,4479.4266,
1066.990,4517.7416,
1064.079,4565.5393,
1061.169,4603.0805,
1058.258,4649.6644,
1055.348,4702.9204,
1052.437,4735.4896,
1049.527,4765.7906,
1046.616,4792.7243,
1043.705,4849.7036,
1040.795,4855.5339,
1037.884,4859.359,
1034.974,4877.3157,
1032.063,4898.1882,
1029.153,4920.3079,
1026.242,4933.2823,
1023.331,4937.0831,
1020.421,4976.7877,
1017.510,5026.8063,
1014.600,5060.7857,
1011.689,5094.2705,
1008.778,5167.6103,
1005.868,5267.9122,
1002.957,5508.8114,
1000.047,5729.2061,
997.136,5904.6433,
994.226,6002.9496,
991.315,5999.7822,
988.404,5903.8896,
985.494,5785.3856,
982.583,5769.111,
979.673,5742.6057,
976.762,5692.6529,
973.852,5687.1765,
970.941,5716.1572,
968.030,5712.0448,
965.120,5696.5961,
962.209,5659.9368,
959.299,5710.4099,
956.388,5677.7536,
953.477,5646.4919,
950.567,5673.6384,
947.656,5698.75,
944.746,5698.75,
941.835,5757.8664,
938.925,5838.2131,
936.014,5788.7829,
933.103,5699.6881,
930.193,5684.1532,
927.282,5668.938,
924.372,5580.1493,
921.461,5512.7836,
918.551,5462.5415,
915.640,5424.1772,
912.729,5362.3016,
909.819,5253.5267,
906.908,5244.2601,
903.998,5254.8851,
901.087,5320.7641,
898.176,5389.6765,
895.266,5440.6678,
892.355,5473.6924,
889.445,5478.728,
886.534,5571.4208,
883.624,5641.5581,
880.713,5688.1849,
877.802,5721.2561,
874.892,5730.5938,
871.981,5666.1126,
869.071,5596.7733,
866.160,5629.5974,
863.250,5630.3545,
860.339,5613.4659,
857.428,5617.0457,
854.518,5624.415,
851.607,5543.7043,
848.697,5494.6713,
845.786,5482.9017,
842.875,5496.5374,
839.965,5521.0366,
837.054,5550.1687,
834.144,5587.4625,
831.233,5608.749,
828.323,5585.5811,
825.412,5547.6668,
822.501,5522.6221,
819.591,5466.4269,
816.680,5340.5511,
813.770,5246.4732,
810.859,5203.3351,
807.949,5188.7573,
805.038,5167.3518,
802.127,5164.0593,
799.217,5110.8272,
796.306,5081.3986,
793.396,5070.4141,
790.485,5063.8019,
787.574,5053.1237,
784.664,5062.965,
781.753,5087.5635,
778.843,5076.2062,
775.932,5076.2064,
773.022,5130.018,
770.111,5138.1938,
767.200,5137.2274,
764.290,5119.4137,
761.379,5101.2359,
758.469,5089.1925,
755.558,5076.2606,
752.648,5093.3672,
749.737,5068.6801,
746.826,5031.3714,
743.916,4980.899,
741.005,4897.7671,
738.095,4729.7086,
735.184,4545.2863,
732.274,4532.3397,
729.363,4678.2655,
726.452,4880.3512,
723.542,4922.4397,
720.631,5046.3117,
717.721,5043.078,
714.810,5021.5056,
711.899,5028.2252,
708.989,4995.9482,
706.078,5007.7695,
703.168,4994.355,
700.257,4977.974,
697.347,4962.1421,
694.436,4932.1314,
691.525,4835.6747,
688.615,4851.8558,
685.704,4876.3402,
682.794,4881.1542,
679.883,4886.9394,
676.973,4913.3847,
674.062,4905.9884,
671.151,4909.7083,
668.241,4914.6966,
665.330,4887.187,
662.420,4917.5388,
659.509,4916.1308,
656.598,4918.2412,
653.688,4938.2521,
650.777,4974.4278,
647.867,4905.9436,
644.956,4889.5117,
642.046,4883.3602,
639.135,4873.4443,
636.224,4865.2792,
633.314,4970.873,
630.403,5002.4797,
627.493,5010.743,
624.582,5026.6957,
621.672,5062.3354,
618.761,5099.4671,
615.850,5120.6678,
612.940,5152.3159,
610.029,5191.3054,
607.119,5152.6135,
604.208,5158.6902,
601.297,5204.6255,
598.387,5245.8901,
595.476,5245.2356,
592.566,5260.9769,
589.655,5230.0597,
586.745,5218.2595,
583.834,5220.3821,
580.923,5197.7784,
578.013,5202.4868,
575.102,5197.4405,
572.192,5197.3947,
569.281,5209.8274,
566.371,5232.5235,
563.460,5266.4961,
560.549,5328.9651,
557.639,5389.344,
554.728,5413.834,
551.818,5431.0009,
548.907,5448.7665,
545.996,5480.2998,
543.086,5524.6414,
540.175,5565.9096,
537.265,5610.7582,
534.354,5634.2754,
531.444,5668.5012,
528.533,5742.8268,
525.622,5814.2139,
522.712,5907.4144,
519.801,5971.1158,
516.891,6018.7298,
513.980,6147.263,
511.070,6243.2717,
508.159,6347.9971,
505.248,6459.5518,
502.338,6569.8225,
499.427,6674.7917,
496.517,6711.2348,
493.606,6740.9679,
490.695,6796.5926,
487.785,6867.4133,
484.874,6870.9953,
481.964,6865.9194,
479.053,6855.1894,
476.143,6815.2553,
473.232,6817.7858,
470.321,6812.4514,
467.411,6789.3011,
464.500,6742.9937,
461.590,6713.1298,
458.679,6714.6553,
455.769,6748.9003,
452.858,6808.7723,
449.947,6837.8017,
447.037,6796.4227,
444.126,6792.7379,
441.216,6836.6334,
438.305,6824.4425,
435.395,6816.8493,
432.484,6797.0799,
429.573,6776.59,
426.663,6788.7523,
423.752,6733.9565,
420.842,6672.3017,
417.931,6656.1919,
415.020,6756.2952,
412.110,6856.3229,
409.199,6935.7597,
406.289,6993.557,
403.378,7029.6168,
400.468,6990.3051,
397.557,7021.4527,
394.646,7035.5461,
391.736,6961.919,
388.825,6967.1986,
385.915,6949.0588,
383.004,6953.1657,
380.094,7010.7425,
377.183,7089,
374.272,7119.4345,
371.362,7185.0268,
368.451,7325.3883,
365.541,7335.8958,
362.630,7420.1398,
359.719,7501.0685,
356.809,7534.8795,
353.898,7570.073,
350.988,7561.8479,
348.077,7541.8131,
345.167,7536.3723,
342.256,7667.1092,
339.345,7678.7098,
336.435,7685.1748,
333.524,7763.2063,
330.614,7809.4059,
327.703,7873.0369,
324.793,7923.8747,
321.882,7935.9681,
318.971,8025.9247,
316.061,8067.4929,
313.150,8103.2309,
310.240,8181.8952,
307.329,8276.2235,
304.418,8310.0143,
301.508,8300.4484,
298.597,8276.7551,
295.687,8340.4423,
292.776,8415.9169,
289.866,8528.8165,
286.955,8771.1184,
284.044,9006.2523,
281.134,9206.0648,
278.223,9383.3177,
275.313,9626.4799,
272.402,9754.4292,
269.492,9893.0823,
266.581,10087.99,
263.670,10301.192,
260.760,10490.734,
257.849,10675.5,
254.939,10869.245,
252.028,10971.641,
249.117,11041.728,
246.207,11085.243,
243.296,11106.472,
240.386,11137.482,
237.475,11148.14,
234.565,11136.149,
231.654,11106.933,
228.743,11094.996,
225.833,11073.981,
222.922,11037.075,
220.012,11065.489,
217.101,11034.511,
214.191,10959.529,
211.280,10848.954,
208.369,10862.953,
205.459,10902.895,
202.548,10952.14,
199.638,10983.343,
196.727,10964.973,
193.816,10953.372,
190.906,10971.823,
187.995,11059.43,
185.085,11088.804,
182.174,11086.771,
179.264,11083.157,
176.353,11119.274,
173.442,11141.563,
170.532,11123.832,
167.621,10944.309,
164.711,10786.957,
161.800,10547.435,
158.890,10133.592,
155.979,9440.6782,
153.068,8679.1141,
150.158,7830.4832,
147.247,6765.042,
144.337,5566.9375,
141.426,4372.3993,
138.516,3244.7294,
135.605,2300.0978,
132.694,1564.831,
129.784,1022.525,
126.873,687.8442,
123.963,473.49898,
121.052,327.62214,
118.141,239.09829,
115.231,187.58893,
112.320,149.38093,
109.410,122.88654,
106.499,107.93128,
103.589,98.587201,
100.678,88.589188,
97.767,75.081374,
94.857,68.513099,
91.946,63.734446,
89.036,60.298408,
86.125,57.461587,
83.215,54.095398,
80.304,50.792269,
77.393,47.95959,
74.483,44.474325,
71.572,40.938239,
68.662,37.403663,
65.751,33.871407,
62.840,35.15851,
59.930,35.502566,
57.019,27.041582,
54.109,24.555678,
51.198,22.845172,
48.288,20.744338,
45.377,20.040959,
42.466,20.162219,
39.556,21.095356,
36.645,23.201926,
33.735,19.596012,
30.824,16.191774,
27.914,17.594124,
25.003,16.504725,
22.092,12.19805,
19.182,4.5440542,
16.271,-1.751357,
13.361,-59.460995,
10.450,-190.89786,
7.539,-514.21787,
4.629,-893.58789,
1.718,-1111.4503,
-1.192,-919.73556,
-4.103,-596.27661,
-7.013,-280.12094,
-9.924,1.75,
