,PL0E28~1,
Raman shift [1/cm],Intensity,
3014.167,4.5,
3011.256,-0.94998926,
3008.346,47.946804,
3005.435,60.309189,
3002.525,53.234899,
2999.614,68.450654,
2996.704,79.677317,
2993.793,68.614632,
2990.882,81.01906,
2987.972,82.525225,
2985.061,81.736446,
2982.151,73.619327,
2979.240,87.399235,
2976.329,80.980889,
2973.419,87.654044,
2970.508,80.116663,
2967.598,84.31245,
2964.687,97.634511,
2961.777,99.029961,
2958.866,104.17162,
2955.955,89.911514,
2953.045,88.967569,
2950.134,103.98981,
2947.224,110.38612,
2944.313,104.25285,
2941.403,117.14325,
2938.492,113.37264,
2935.581,106.41414,
2932.671,108.5,
2929.760,103.15384,
2926.850,119.35037,
2923.939,112.45793,
2921.028,118.7294,
2918.118,125.3199,
2915.207,130.97476,
2912.297,122.55501,
2909.386,134.06935,
2906.476,119.88764,
2903.565,123.27333,
2900.654,133.2179,
2897.744,131.51257,
2894.833,129.61346,
2891.923,125.5,
2889.012,122.03757,
2886.102,130.06352,
2883.191,123.50283,
2880.280,119.5,
2877.370,124.99417,
2874.459,127.56284,
2871.549,134.3423,
2868.638,152.22783,
2865.727,142.10386,
2862.817,126.57086,
2859.906,139.42309,
2856.996,126.45018,
2854.085,136.61975,
2851.175,128.45182,
2848.264,133.206,
2845.353,138.54313,
2842.443,130.91671,
2839.532,128.14172,
2836.622,117.56185,
2833.711,127.18132,
2830.801,127.80221,
2827.890,129.75176,
2824.979,130.15406,
2822.069,143.34079,
2819.158,125.69946,
2816.248,132.94789,
2813.337,135.7061,
2810.427,129.5,
2807.516,120.24109,
2804.605,121.54327,
2801.695,122.71051,
2798.784,146.20838,
2795.874,126.05935,
2792.963,132.35702,
2790.052,135.49871,
2787.142,127.65785,
2784.231,121.08075,
2781.321,129.30566,
2778.410,122.28932,
2775.500,120.65104,
2772.589,119.96177,
2769.678,133.24739,
2766.768,131.51357,
2763.857,142.02408,
2760.947,124.00315,
2758.036,137.20708,
2755.126,134.87394,
2752.215,137.01343,
2749.304,133.83992,
2746.394,128.8286,
2743.483,132.00002,
2740.573,125.72566,
2737.662,130.5207,
2734.751,140.59229,
2731.841,120.55311,
2728.930,135.80515,
2726.020,138.17882,
2723.109,145.72683,
2720.199,135.28438,
2717.288,135.0438,
2714.377,135.5,
2711.467,138.27033,
2708.556,144.45747,
2705.646,152.7958,
2702.735,146.34279,
2699.825,147.67451,
2696.914,141.11909,
2694.003,150.31627,
2691.093,133.26775,
2688.182,144.24667,
2685.272,137.26102,
2682.361,139.22926,
2679.450,154.28598,
2676.540,147.37806,
2673.629,144.15469,
2670.719,153.35398,
2667.808,151.69454,
2664.898,145.46109,
2661.987,144.20003,
2659.076,155.97413,
2656.166,147.85497,
2653.255,149.01871,
2650.345,160.26044,
2647.434,148.67148,
2644.524,150.11391,
2641.613,157.72879,
2638.702,158.54734,
2635.792,150.78116,
2632.881,162.47005,
2629.971,166.13756,
2627.060,152.49813,
2624.149,165.20313,
2621.239,167.76038,
2618.328,149.00865,
2615.418,156.18636,
2612.507,157.42882,
2609.597,152.6018,
2606.686,153.74698,
2603.775,156.10318,
2600.865,175.67409,
2597.954,174.02705,
2595.044,174.91895,
2592.133,158.55736,
2589.223,183.68107,
2586.312,175.67085,
2583.401,180.54016,
2580.491,170.98081,
2577.580,152.52476,
2574.670,166.94653,
2571.759,165.5,
2568.848,165.5,
2565.938,174.78555,
2563.027,190.27958,
2560.117,187.7617,
2557.206,176.22694,
2554.296,180.15675,
2551.385,172.36794,
2548.474,176.4632,
2545.564,188.27841,
2542.653,175.73154,
2539.743,185.88294,
2536.832,181.90747,
2533.922,181.51577,
2531.011,182.77498,
2528.100,185.63241,
2525.190,195.40574,
2522.279,182.06278,
2519.369,191.38692,
2516.458,179.82861,
2513.548,181.78172,
2510.637,194.62297,
2507.726,186.81968,
2504.816,168.87542,
2501.905,174.74634,
2498.995,188.26112,
2496.084,182.66027,
2493.173,175.73675,
2490.263,177.48871,
2487.352,186.70867,
2484.442,190.36082,
2481.531,193.81909,
2478.621,200.26778,
2475.710,182.64569,
2472.799,197.55386,
2469.889,194.22578,
2466.978,189.78879,
2464.068,202.69583,
2461.157,184.76754,
2458.247,177.92648,
2455.336,202.24171,
2452.425,194.88677,
2449.515,182.97194,
2446.604,195.26266,
2443.694,199.08142,
2440.783,201.11937,
2437.872,195.31768,
2434.962,192.86405,
2432.051,202.91364,
2429.141,207.92351,
2426.230,194.47787,
2423.320,204.40014,
2420.409,193.96163,
2417.498,208.03935,
2414.588,218.41257,
2411.677,202.28888,
2408.767,217.17618,
2405.856,207.41186,
2402.946,196.27927,
2400.035,204.48123,
2397.124,214.93851,
2394.214,206.9316,
2391.303,211.28997,
2388.393,201.34414,
2385.482,213.61876,
2382.571,223.82906,
2379.661,226.61626,
2376.750,219.81779,
2373.840,213.5,
2370.929,215.47834,
2368.019,217.69273,
2365.108,220.47644,
2362.197,227.68084,
2359.287,224.11337,
2356.376,243.46302,
2353.466,223.10617,
2350.555,226.63518,
2347.645,232.72384,
2344.734,227.5599,
2341.823,232.4005,
2338.913,206.82839,
2336.002,237.80377,
2333.092,242.30471,
2330.181,239.00895,
2327.270,235.72002,
2324.360,212.60843,
2321.449,238.71427,
2318.539,231.64986,
2315.628,237.80256,
2312.718,245.44934,
2309.807,251.97819,
2306.896,251.94913,
2303.986,238.59096,
2301.075,238.47875,
2298.165,235.89428,
2295.254,255.09068,
2292.344,226.8651,
2289.433,242.18727,
